data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2020-08-10T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,7,0,7,72,79,1,1,4512,405,3400,1596,4996,162989,75139,,,,,,,,,,
2020-08-11T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,5,0,5,70,75,-4,2,4518,405,3400,1598,4998,163615,75417,,,,,,,,,,
2020-08-12T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,2,1,3,65,68,-7,0,4525,405,3400,1598,4998,165002,75685,,,,,,,,,,
2020-08-13T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,1,1,2,61,63,-5,2,4532,405,3401,1599,5000,166427,76012,,,,,,,,,,
2020-08-14T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,2,1,3,60,63,0,3,4535,405,3402,1601,5003,167848,76300,,,,,,,,,,
2020-08-15T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,1,1,2,58,60,-3,0,4538,405,3402,1601,5003,169248,76702,,,,,,,,,,
2020-08-16T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,1,1,2,57,59,-1,0,4539,405,3402,1601,5003,169701,76846,,,,,,,,,,
2020-08-17T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,1,1,2,57,59,0,1,4540,405,3403,1601,5004,169839,76936,,,,,,,,,,
2020-08-18T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,2,1,3,56,59,0,2,4542,405,3404,1602,5006,170637,77285,,,,,,,,,,
2020-08-19T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,2,1,3,41,44,-15,2,4559,405,3404,1604,5008,172703,78156,,,,,,,,,,
2020-08-20T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,2,1,3,41,44,0,4,4563,405,3404,1608,5012,174424,78859,,,,,,,,,,
2020-08-21T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,3,1,4,37,41,-3,4,4570,405,3405,1611,5016,175169,79214,,,,,,,,,,
2020-08-22T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,3,1,4,36,40,-1,9,4580,405,3406,1619,5025,177685,79771,,,,,,,,,,
2020-08-23T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,3,1,4,39,43,3,3,4580,405,3408,1620,5028,178747,80296,,,,,,,,,,
2020-08-24T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,3,1,4,40,44,1,1,4580,405,3409,1620,5029,178894,80388,,,,,,,,,,
2020-08-25T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,4,1,5,42,47,3,3,4580,405,3411,1621,5032,179424,80672,,,,,,,,,,
2020-08-26T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,4,1,5,42,47,0,7,4587,405,3414,1625,5039,181322,81224,,,,,,,,,,
2020-08-27T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,4,1,5,56,61,14,15,4588,405,3421,1633,5054,182673,81734,,,,,,,,,,
2020-08-28T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,6,1,7,67,74,13,16,4591,405,3433,1637,5070,184063,82117,,,,,,,,,,
2020-08-29T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,3,1,4,80,84,10,14,4595,405,3441,1643,5084,185428,82538,,,,,,,,,,
2020-08-30T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,3,1,4,83,87,3,8,4600,405,3445,1647,5092,186481,82952,,,,,,,,,,
2020-08-31T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,5,1,6,85,91,4,4,4600,405,3448,1648,5096,186593,83022,,,,,,,,,,
2020-09-01T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,4,1,5,87,92,1,3,4602,405,3450,1649,5099,187288,83419,,,,,,,,,,
2020-09-02T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,4,1,5,118,123,31,33,4604,405,3460,1672,5132,188091,83762,,,,,,,,,,
2020-09-03T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,3,1,4,206,210,87,91,4608,405,3477,1746,5223,190408,84365,,,,,,,,,,
2020-09-04T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,7,0,7,223,230,20,23,4611,405,3490,1756,5246,192333,84881,,,,,,,,,,
2020-09-05T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,6,0,6,270,276,46,53,4618,405,3505,1794,5299,194041,85463,,,,,,,,,,
2020-09-06T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,5,0,5,293,298,22,33,4629,405,3531,1801,5332,195479,86002,,,,,,,,,,
2020-09-07T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,5,0,5,310,315,17,17,4629,405,3539,1810,5349,195801,86198,,,,,,,,,,
2020-09-08T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,6,0,6,311,317,2,3,4630,405,3539,1813,5352,196394,86431,,,,,,,,,,
2020-09-09T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,7,0,7,313,320,3,7,4634,405,3543,1816,5359,197645,86802,,,,,,,,,,
2020-09-10T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,6,0,6,392,398,78,82,4638,405,3580,1861,5441,199539,87467,,,,,,,,,,
2020-09-11T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,6,0,6,416,422,24,29,4643,405,3588,1882,5470,201165,88084,,,,,,,,,,
2020-09-12T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,8,0,8,429,437,15,22,4650,405,3597,1895,5492,203121,88749,,,,,,,,,,
2020-09-13T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,9,0,9,433,442,5,9,4654,405,3600,1901,5501,204287,89234,,,,,,,,,,
2020-09-14T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,11,0,11,448,459,17,20,4657,405,3610,1911,5521,204604,89459,,,,,,,,,,
2020-09-15T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,9,0,9,465,474,15,20,4662,405,3613,1928,5541,205225,89798,,,,,,,,,,
2020-09-16T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,13,0,13,488,501,27,32,4667,405,3624,1949,5573,207753,90609,,,,,,,,,,
2020-09-17T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,11,0,11,560,571,70,76,4673,405,3633,2016,5649,209852,91333,,,,,,,,,,
2020-09-18T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,12,0,12,546,558,-13,18,4704,405,3645,2022,5667,211645,91799,,,,,,,,,,
2020-09-19T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,10,0,10,524,534,-24,22,4750,405,3653,2036,5689,214020,92546,,,,,,,,,,
2020-09-20T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,13,0,13,544,557,23,45,4772,405,3673,2061,5734,215567,93131,,,,,,,,,,
2020-09-21T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,13,0,13,545,558,1,2,4773,405,3674,2062,5736,215685,93200,,,,,,,,,,
2020-09-22T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,13,0,13,535,548,-10,25,4808,405,3679,2082,5761,216684,93785,,,,,,,,,,
2020-09-23T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,13,0,13,547,560,12,22,4818,405,3685,2098,5783,218911,94533,,,,,,,,,,
2020-09-24T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,14,0,14,535,549,-11,23,4852,405,3696,2110,5806,220523,94954,,,,,,,,,,
2020-09-25T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,13,0,13,535,548,-1,23,4876,405,3699,2130,5829,222678,95829,,,,,,,,,,
2020-09-26T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,14,0,14,549,563,15,51,4912,405,3711,2169,5880,224794,96818,,,,,,,,,,
2020-09-27T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,12,0,12,586,598,35,42,4919,405,3713,2209,5922,226336,97509,,,,,,,,,,
2020-09-28T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,11,0,11,604,615,17,20,4921,406,3721,2221,5942,226544,97622,,,,,,,,,,
2020-09-29T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,11,0,11,576,587,-28,13,4962,406,3724,2231,5955,227654,98077,,,,,,,,,,
2020-09-30T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,14,0,14,553,567,-20,37,5019,406,3735,2257,5992,230074,99092,,,,,,,,,,
2020-10-01T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,15,0,15,579,594,27,48,5040,406,3741,2299,6040,231957,99722,,,,,,,,,,
2020-10-02T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,16,0,16,571,587,-7,39,5086,406,3756,2323,6079,233688,100451,,,,,,,,,,
2020-10-03T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,16,0,16,602,618,31,62,5117,406,3776,2365,6141,235824,101101,,,,,,,,,,
2020-10-04T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,17,0,17,612,629,11,34,5140,406,3786,2389,6175,237348,101675,,,,,,,,,,
2020-10-05T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,17,0,17,633,650,21,49,5168,406,3792,2432,6224,238552,102111,,,,,,,,,,
2020-10-06T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,22,0,22,641,663,13,40,5195,406,3801,2463,6264,239599,102600,,,,,,,,,,
2020-10-07T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,18,0,18,631,649,-14,32,5241,406,3807,2489,6296,241600,102992,,,,,,,,,,
2020-10-08T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,18,0,18,672,690,41,59,5259,406,3820,2535,6355,244108,103685,,,,,,,,,,
2020-10-09T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,20,0,20,661,681,-9,39,5307,406,3843,2551,6394,246109,104126,,,,,,,,,,
2020-10-10T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,19,0,19,668,687,6,50,5349,408,3861,2583,6444,248440,104720,,,,,,,,,,
2020-10-11T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,19,0,19,662,681,-6,39,5394,408,3869,2614,6483,250287,105220,,,,,,,,,,
2020-10-12T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,19,0,19,661,680,-1,2,5396,409,3869,2616,6485,250412,105284,,,,,,,,,,
2020-10-13T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,20,0,20,665,685,5,28,5417,411,3884,2629,6513,251213,105581,,,,,,,,,,
2020-10-14T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,20,0,20,638,658,-27,29,5471,413,3889,2653,6542,253780,106152,,,,,,,,,,
2020-10-15T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,20,0,20,648,668,10,62,5521,415,3905,2699,6604,255435,106544,,,,,,,,,,
2020-10-16T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,20,0,20,705,725,57,111,5574,416,3931,2784,6715,257811,107156,,,,,,,,,,
2020-10-17T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,27,0,27,744,771,46,82,5609,417,3956,2841,6797,260404,107750,,,,,,,,,,
2020-10-18T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,38,0,38,763,801,30,48,5627,417,3983,2862,6845,261234,108040,,,,,,,,,,
2020-10-19T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,44,0,44,819,863,62,79,5643,418,4007,2917,6924,262752,108329,,,,,,,,,,
2020-10-20T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,45,1,46,718,764,-99,94,5836,418,4039,2979,7018,263606,108619,,,,,,,,,,
2020-10-21T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,48,2,50,798,848,84,148,5898,420,4110,3056,7166,266366,109666,,,,,,,,,,
2020-10-22T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,57,1,58,911,969,121,153,5927,423,4165,3154,7319,267600,109669,,,,,,,,,,
2020-10-23T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,65,3,68,1061,1129,160,207,5974,423,4280,3246,7526,271097,110387,,,,,,,,,,
2020-10-24T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,59,4,63,1193,1256,127,162,6008,424,4351,3337,7688,273190,110914,,,,,,,,,,
2020-10-25T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,72,4,76,1256,1332,76,104,6035,425,4414,3378,7792,275017,111246,,,,,,,,,,
2020-10-26T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,81,5,86,1354,1440,108,113,6039,426,4470,3435,7905,276004,111484,,,,,,,,,,
2020-10-27T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,84,5,89,1559,1648,208,257,6087,427,4616,3546,8162,277349,111986,,,,,,,,,,
2020-10-28T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,94,6,100,1667,1767,119,191,6154,432,4744,3609,8353,280137,112387,,,,,,,,,,
2020-10-29T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,109,9,118,1503,1621,-146,173,6470,435,4842,3684,8526,283240,112836,,,,,,,,,,
2020-10-30T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,118,9,127,1562,1689,68,222,6622,437,4956,3792,8748,286096,113372,,,,,,,,,,
2020-10-31T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,121,9,130,1795,1925,236,390,6775,438,5180,3958,9138,289152,114145,,,,,,,,,,
2020-11-01T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,152,9,161,1939,2100,175,210,6807,441,5311,4037,9348,291762,114652,,,,,,,,,,
2020-11-02T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,178,11,189,1980,2169,69,187,6922,444,5415,4120,9535,292699,115005,,,,,,,,,,
2020-11-03T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,200,12,212,2050,2262,93,112,6938,447,5451,4196,9647,294266,115196,,,,,,,,,,
2020-11-04T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,211,11,222,2096,2318,56,225,7103,451,5557,4315,9872,297948,115721,,,,,,,,,,
2020-11-05T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,224,15,239,2097,2336,18,320,7402,454,5706,4486,10192,301199,116471,,,,,,,,,,
2020-11-06T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,226,17,243,2190,2433,97,261,7561,459,5864,4589,10453,304662,117055,,,,,,,,,,
2020-11-07T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,243,18,261,2357,2618,185,251,7622,464,5935,4769,10704,307285,117513,,,,,,,,,,
2020-11-08T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,255,20,275,2478,2753,135,182,7668,465,6004,4882,10886,308944,117848,,,,,,,,,,
2020-11-09T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,275,24,299,2675,2974,221,257,7698,471,6127,5016,11143,309953,118318,,,,,,,,,,
2020-11-10T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,290,28,318,2491,2809,-165,243,8100,477,6253,5133,11386,312336,118965,,,,,,,,,,
2020-11-11T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,307,31,338,2449,2787,-22,253,8367,485,6355,5284,11639,316663,119756,,,,,,,,,,
2020-11-12T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,338,30,368,2465,2833,46,253,8566,493,6473,5419,11892,319005,120443,,,,,,,,,,
2020-11-13T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,353,30,383,2537,2920,87,202,8669,505,6546,5548,12094,323655,120800,,,,,,,,,,
2020-11-14T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,355,31,386,2448,2834,-86,206,8950,516,6606,5694,12300,327667,121696,,,,,,,,,,
2020-11-15T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,370,33,403,2559,2962,128,268,9082,524,6709,5859,12568,330149,122282,,,,,,,,,,
2020-11-16T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,386,32,418,2420,2838,-124,181,9372,539,6800,5949,12749,332049,123110,,,,,,,,,,
2020-11-17T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,388,35,423,2571,2994,156,276,9489,542,6877,6148,13025,333667,123724,,,,,,,,,,
2020-11-18T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,398,38,436,2424,2860,-134,236,9852,549,6982,6279,13261,337891,124544,,,,,,,,,,
2020-11-19T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,407,39,446,2540,2986,126,266,9985,556,7096,6431,13527,340985,125144,,,,,,,,,,
2020-11-20T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,417,38,455,2549,3004,18,234,10194,563,7178,6583,13761,344029,125701,,,,,,,,,,
2020-11-21T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,413,40,453,2249,2702,-302,212,10694,577,7252,6721,13973,348903,127347,,,,,,,,,,
2020-11-22T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,420,41,461,2081,2542,-160,159,11012,578,7314,6818,14132,352438,128250,,,,,,,,,,
2020-11-23T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,433,43,476,2042,2518,-24,93,11122,585,7360,6865,14225,353917,128773,,,,,,,,,,
2020-11-24T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,436,42,478,1994,2472,-46,143,11297,599,7423,6945,14368,356152,129600,,,,,,,,,,
2020-11-25T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,421,41,462,1985,2447,-25,179,11494,606,7483,7064,14547,359553,130165,,,,,,,,,,
2020-11-26T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,417,43,460,1902,2362,-85,297,11867,615,7579,7265,14844,363874,131463,,,,,,,,,,
2020-11-27T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,408,44,452,1857,2309,-53,229,12141,623,7674,7399,15073,367428,132813,,,,,,,,,,
2020-11-28T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,404,42,446,1687,2133,-176,219,12530,629,7742,7550,15292,371382,134489,,,,,,,,,,
2020-11-29T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,404,44,448,1871,2319,186,265,12597,641,7819,7738,15557,375077,135008,,,,,,,,,,
2020-11-30T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,415,44,459,1989,2448,129,176,12631,654,7880,7853,15733,375814,135274,,,,,,,,,,
2020-12-01T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,406,44,450,2000,2450,2,156,12777,662,7922,7967,15889,377839,136084,,,,,,,,,,
2020-12-02T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,412,47,459,2000,2459,9,278,13043,665,8011,8156,16167,381544,137151,,,,,,,,,,
2020-12-03T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,404,45,449,2083,2532,73,239,13200,674,0,0,16406,385118,138153,,4,,,,,,,,
2020-12-04T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,415,47,462,2044,2506,-26,255,13475,680,,,16661,389049,139155,,2,,,,,,,,
2020-12-05T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,404,48,452,2067,2519,13,226,13679,689,,,16887,392649,140064,,4,,,,,,,,
2020-12-06T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,414,48,462,1955,2417,-102,216,13995,691,,,17103,395970,141146,,1,,,,,,,,
2020-12-07T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,423,48,471,2046,2517,100,165,14044,707,,,17268,396732,141452,,5,,,,,,,,
2020-12-08T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,426,48,474,1983,2457,-60,149,14241,719,,,17417,398913,142277,,3,,,,,,,,
2020-12-09T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,430,48,478,2038,2516,59,182,14348,735,,,17599,401438,142549,,1,,,,,,,,
2020-12-10T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,431,48,479,1967,2446,-70,217,14626,744,,,17816,404137,143448,,2,,,,,,,,
2020-12-11T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,411,47,458,1981,2439,-7,160,14783,754,,,17976,406811,143863,,1,,"Dei 160 casi odierni, 40 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-12T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,403,44,447,1989,2436,-3,222,14997,765,,,18198,410271,144573,,2,,"Dei 222 casi odierni, 72 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-13T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,413,48,461,2054,2515,79,157,15073,767,,,18355,412294,144793,,4,,"Dei 157 casi odierni, 38 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-14T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,423,53,476,2078,2554,39,114,15134,781,,,18469,413133,144980,,7,,"Dei 114 casi odierni, 30 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-15T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,412,53,465,2242,2707,153,377,15344,795,,,18846,414855,145529,,3,,"Dei 377 casi odierni, 279 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-16T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,414,50,464,2338,2802,95,244,15480,808,,,19090,417683,145965,,3,,"Dei 244 casi odierni, 138 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-17T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,408,48,456,2595,3051,249,463,15681,821,,,19553,420578,146589,,3,,"Dei 463 casi odierni, 348 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-18T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,378,50,428,2432,2860,-191,251,16109,835,,,19804,423850,147056,,3,,"Dei 251 casi odierni, 116 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-19T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,378,50,428,1935,2363,-497,183,16785,839,,,19987,427537,147664,,3,,"Dei 183 casi odierni, 34 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-20T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,381,49,430,1962,2392,29,108,16861,842,,,20095,429369,147842,,0,,"Dei 108 casi odierni, 33 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-21T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,382,49,431,1641,2072,-320,59,17227,855,,,20154,430282,148116,,2,,"Dei 59 casi odierni, 16 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-22T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,364,49,413,1590,2003,-69,136,17419,868,,,20290,431700,148396,,3,,"Dei 136 casi odierni, 79 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-23T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,346,47,393,1273,1666,-337,157,17903,878,,,20447,435028,148970,,3,,"Dei 157 casi odierni, 59 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-24T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,326,49,375,1371,1746,80,238,18052,887,,,20685,437593,149319,,4,,"Dei 238 casi odierni, 102 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-25T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,306,49,355,1422,1777,31,154,18170,892,,,20839,440570,149543,,2,,"Dei 154 casi odierni, 23 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-26T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,331,48,379,1347,1726,-51,124,18340,897,,,20963,442014,149908,,2,,"Dei 124 casi odierni, 56 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-27T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,356,45,401,1374,1775,49,86,18372,902,,,21049,442600,150012,,1,,"Dei 86 casi odierni, 26 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-28T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,374,45,419,1402,1821,46,99,18413,914,,,21148,443360,150162,,2,,"Dei 99 casi odierni, 25 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-29T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,380,46,426,1334,1760,-61,175,18637,926,,,21323,445114,150638,,4,,"Dei 175 casi odierni, 83 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-30T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,380,45,425,1288,1713,-47,197,18874,933,,,21520,447759,151147,,5,,"Dei 197 casi odierni, 112 sono molecolari con precedente antigenico positivo",,,,,,
2020-12-31T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,380,42,422,1440,1862,149,320,19036,942,,,21840,450593,151538,,3,,"Dei 320 casi odierni, 150 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-01T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,362,39,401,1498,1899,37,193,19182,952,,,22033,453381,151838,,0,,"Dei 193 casi odierni, 46 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-02T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,369,41,410,1572,1982,83,116,19209,958,,,22149,453960,151962,,3,,"Dei 116 casi odierni, 57 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-03T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,382,44,426,1555,1981,-1,130,19337,961,,,22279,456111,152347,,4,,"Dei 130 casi odierni, 37 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-04T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,379,43,422,1643,2065,84,193,19431,976,,,22472,456758,152678,,1,,"Dei 193 casi odierni, 151 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-05T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,371,45,416,1660,2076,11,228,19640,984,,,22700,458550,153111,,5,,"Dei 228 casi odierni, 133 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-06T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,359,45,404,1620,2024,-52,203,19890,989,,,22903,461438,153546,,4,,"Dei 203 casi odierni, 81 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-07T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,361,47,408,1538,1946,-78,170,20133,994,,,23073,463967,153931,,3,,"Dei 170 casi odierni, 98 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-08T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,355,46,401,1529,1930,-16,80,20225,998,,,23153,465019,154092,,1,,"Dei 80 casi odierni, 28 sono molecolari con precedente antigenico positivo",,,,,,
